index,Country_Code,Country_Name,Continent_Name,Years,GDP,Expenditures,PopTotal,Departure,Receipts,Arrivals,Jobs,Receipts_PCapita,Ratio GDP,AVG_Exp_Arrivals,Jobs_per_tourist,Cost_of_oneJob,GDP_N,Expenditures_N,PopTotal_N,Arrivals_N,Departure_N
BLR2013,BLR,Belarus,Europe,2013,7978.872614710759,1333000000.0,9465997.0,708000.0,1156000000.0,6241800.0,66.6246,122.12131484934973,0.015305585230699505,213.56019097055338,0.01067,20015.013,-0.3262114452337701,-0.2894594140367448,-0.243388118256013,-0.2688769321718722,-0.2910810807091722
BLR2012,BLR,Belarus,Europe,2012,6940.15925359735,948000000.0,9464495.0,493000.0,986000000.0,6129900.0,70.8914,104.17882834741843,0.01501101409069519,154.65178877306317,0.01156,13378.182,-0.33276562494282147,-0.2918334727595146,-0.24338950384200891,-0.2696029662192949,-0.29228837778947897
BLR2011,BLR,Belarus,Europe,2011,6519.230194988921,729000000.0,9473172.0,320000.0,747000000.0,116000.0,82.2432,78.8542633871738,0.012095640287067331,6284.482758620689,0.70899,8863.994,-0.3354216461303454,-0.2931839113576616,-0.24338149936152514,-0.30862259229432193,-0.29325983078898166
BLR2015,BLR,Belarus,Europe,2015,5949.106306997479,997000000.0,9489616.0,671000.0,1013000000.0,4385600.0,77.5563,106.74826041433079,0.01794357923790519,227.33491426486682,0.01768,12858.31,-0.3390190720980961,-0.2915313198311621,-0.24336632987010237,-0.2809204031175921,-0.2912888481136901
BLR2001,BLR,Belarus,Europe,2001,1244.37318523431,486000000.0,9928549.0,1387000.0,272000000.0,61000.0,68.7832,27.39574534002904,0.022015698879649628,7967.213114754099,1.12759,7065.7,-0.3687054779127945,-0.2946823432268384,-0.24296141680888428,-0.3089794454901061,-0.2872682680695057
BLR2000,BLR,Belarus,Europe,2000,1276.2880340999998,247000000.0,9979610.0,1289000.0,188000000.0,60000.0,71.7847,18.838411521091505,0.014760313516827564,4116.666666666667,1.19641,3440.849,-0.3685040983381362,-0.29615610955084354,-0.24291431334248084,-0.30898593373002947,-0.28781857092471524
BLR2017,BLR,Belarus,Europe,2017,5761.747120230071,1082000000.0,9498264.0,706000.0,1134000000.0,11060200.0,0.0,119.39023804771061,0.02072118674360413,97.82824903708794,0.0,inf,-0.3402012902404516,-0.2910071769962649,-0.24335835214194473,-0.23761399692520857,-0.29109231137968666
BLR2003,BLR,Belarus,Europe,2003,1819.7660592617701,436000000.0,9796749.0,1108000.0,339000000.0,64000.0,84.551,34.603315855086215,0.01901525510873845,6812.5,1.32111,5156.649,-0.3650748051585314,-0.2949906625414838,-0.24308300151877973,-0.30895998077033604,-0.28883494660627584
BLR2004,BLR,Belarus,Europe,2004,2378.62328600741,500000000.0,9730146.0,515000.0,362000000.0,67000.0,77.0307,37.203963845969014,0.015640965118279396,7462.686567164179,1.14971,6490.93,-0.3615484707212168,-0.2945960138187377,-0.24314444238701316,-0.308940516050566,-0.2921648404138197
BLR2008,BLR,Belarus,Europe,2008,6377.36973201232,860000000.0,9527985.0,380000.0,585000000.0,90500.0,80.8853,61.398081546098155,0.009627492857737223,9502.762430939227,0.89376,10632.342,-0.3363167717759434,-0.29237611475329056,-0.2433309346976139,-0.3087880424123673,-0.2929229106735472
BLR2009,BLR,Belarus,Europe,2009,5351.355382432779,752000000.0,9506765.0,316000.0,563000000.0,95000.0,87.775,59.2209863186899,0.011066539612207077,7915.789473684211,0.92395,8567.335,-0.34279082196434324,-0.2930420844729247,-0.24335051002040586,-0.30875884533271225,-0.2932822921300106
BLR2002,BLR,Belarus,Europe,2002,1479.31458271677,527000000.0,9865548.0,1436000.0,295000000.0,63000.0,89.6476,29.90203889332858,0.020213441578067398,8365.079365079366,1.42298,5878.564,-0.36722302067498147,-0.2944295213888291,-0.2430195348537107,-0.3089664690102594,-0.28699311664190086
BLR2005,BLR,Belarus,Europe,2005,3125.8105350285305,516000000.0,9663915.0,572000.0,346000000.0,91000.0,89.6058,35.803295041398854,0.011454083553746825,5670.32967032967,0.98468,5758.551,-0.35683379226445106,-0.29449735163805113,-0.24320554008747663,-0.3087847982924056,-0.29184476630415696
BLR2007,BLR,Belarus,Europe,2007,4735.657607939989,724000000.0,9560953.0,517000.0,479000000.0,105000.0,88.4931,50.09960827126752,0.010579229416262813,6895.238095238095,0.84279,8181.443,-0.34667581469820313,-0.29321474328912617,-0.24330052191524795,-0.3086939629334787,-0.2921536097433052
BLR2006,BLR,Belarus,Europe,2006,3847.4341238215297,675000000.0,9604924.0,525000.0,401000000.0,89000.0,89.9811,41.74941936031977,0.010851236958633471,7584.269662921349,1.01102,7501.602,-0.3522804180032688,-0.2935168962174787,-0.24325995893134192,-0.30879777477225234,-0.29210868706124726
BLR2016,BLR,Belarus,Europe,2016,5022.62664330491,891000000.0,9501534.0,467000.0,1019000000.0,10935400.0,85.6011,107.24584051375284,0.021352540837712874,81.47850101505203,0.00783,10405.939,-0.34486506815432627,-0.2921849567782104,-0.24335533558654748,-0.2384237292676425,-0.2924343765061672
BEL2013,BEL,Belgium,Europe,2013,46744.6625441516,24511000000.0,11159407.0,10803000.0,14536000000.0,7684000.0,111.733,1302.5781746288133,0.027865816196629783,3189.875065070276,0.01454,219386.181,-0.08160310257363558,-0.14653491253970966,-0.24182595768253745,-0.2595195925544186,-0.23439427128732604
BEL2015,BEL,Belgium,Europe,2015,40991.8081381432,21123000000.0,11274196.0,10835000.0,13073000000.0,8355000.0,113.963,1159.5505346900125,0.02828737221793936,2528.18671454219,0.01364,185350.932,-0.11790305117213085,-0.16742662930008395,-0.24172006551816577,-0.25516598356585163,-0.23421458055909433
BEL2008,BEL,Belgium,Europe,2008,48106.892915788,19514000000.0,10709973.0,8887000.0,12018000000.0,7165000.0,111.876,1122.1316804440123,0.023325798288580484,2723.5170969993023,0.01561,174472.588,-0.0730075621723237,-0.17734834484537385,-0.24224055785330498,-0.2628869890746366,-0.24515325364019946
BEL2014,BEL,Belgium,Europe,2014,47700.540360117804,26435000000.0,11209057.0,10991000.0,15244000000.0,7887000.0,114.921,1359.9716729070074,0.02851061356202315,3351.7180169899834,0.01457,230042.417,-0.07557160705207755,-0.13467078531215354,-0.24178015585517548,-0.2582024798499788,-0.23333858825896475
BEL2012,BEL,Belgium,Europe,2012,44673.1158755901,22367000000.0,11106932.0,9576000.0,13711000000.0,7560000.0,113.734,1234.4543029524264,0.027633046828214335,2958.5978835978835,0.01504,196715.285,-0.0946743594282553,-0.15975564475170567,-0.24187436555546435,-0.26032413430491386,-0.24128428764796053
BEL2006,BEL,Belgium,Europe,2006,38672.705942976696,17891000000.0,10547958.0,7852000.0,11625000000.0,6995000.0,109.774,1102.1090527664217,0.028498369221732062,2557.6840600428877,0.01569,163013.643,-0.13253635918550222,-0.18735638979876448,-0.24239001571956986,-0.2639899898616059,-0.25096512563144374
BEL2007,BEL,Belgium,Europe,2007,44262.8960009954,19215000000.0,10625700.0,8371000.0,12371000000.0,7045000.0,111.764,1164.252708056881,0.02630313000827372,2727.4662881476224,0.01586,171971.393,-0.09726280671214906,-0.17919209434695352,-0.24231829919061165,-0.2636655778654385,-0.24805076663293574
BEL2002,BEL,Belgium,Europe,2002,24887.5613341833,11270000000.0,10332785.0,6773000.0,7598000000.0,6720000.0,118.981,735.3293424763991,0.029546058474858174,1677.0833333333333,0.01771,94696.97,-0.21951927330190954,-0.22818403344411223,-0.24258851152216726,-0.2657742558405268,-0.2570240723740066
BEL2001,BEL,Belgium,Europe,2001,22995.1575247288,10878000000.0,10286570.0,6570000.0,8304000000.0,6452000.0,151.26,807.2661732725292,0.035105920557595746,1685.9888406695597,0.02344,71927.852,-0.23146015623804805,-0.2306012568709324,-0.2426311445826211,-0.26751310413998425,-0.2581639854312265
BEL2016,BEL,Belgium,Europe,2016,42012.0999001128,21519000000.0,11331422.0,13372000.0,12697000000.0,7481000.0,112.38,1120.5125005493574,0.026671185282655885,2876.4871006549924,0.01502,191510.459,-0.11146510995180672,-0.16498474032809216,-0.2416672748762198,-0.2608367052588584,-0.21996847501147435
BEL2011,BEL,Belgium,Europe,2011,47348.5250202016,20658000000.0,11038264.0,9727000.0,12742000000.0,7494000.0,109.634,1154.3481837361383,0.024379812956024014,2756.605284227382,0.01463,188421.414,-0.07779278941530478,-0.17029399892628644,-0.2419377113738187,-0.26075235813985487,-0.24043637202411716
BEL2004,BEL,Belgium,Europe,2004,35364.3753314368,15456000000.0,10421137.0,8783000.0,10089000000.0,6710000.0,119.551,968.1285257069358,0.027375812993544604,2303.4277198211626,0.01782,129260.815,-0.1534116017468818,-0.2023715404219969,-0.24250700733181305,-0.2658391382397603,-0.2457372485069525
BEL2009,BEL,Belgium,Europe,2009,44583.544807081395,19045000000.0,10796493.0,8775000.0,11423000000.0,6815000.0,112.337,1058.0287506322654,0.023731373429602534,2794.5707997065297,0.01648,169573.471,-0.09523954410933856,-0.18024038001674797,-0.24216074367196844,-0.2651578730478087,-0.24578217118901044
BEL2017,BEL,Belgium,Europe,2017,44219.5619960117,22995000000.0,11375158.0,12153000.0,13750000000.0,8385000.0,0.0,1208.7744187816995,0.027335739302228337,2742.3971377459748,0.0,inf,-0.0975362400449712,-0.1558831541597591,-0.24162692867840502,-0.2549713363681511,-0.22681356869005093
BEL2010,BEL,Belgium,Europe,2010,44141.8781415734,18866000000.0,10895586.0,8801000.0,11395000000.0,7186000.0,108.624,1045.8363597882665,0.023692611275714707,2625.382688561091,0.01512,173636.421,-0.09802641756799318,-0.1813441631631786,-0.24206933097350355,-0.26275073603624627,-0.24563617247232217
BEL2000,BEL,Belgium,Europe,2000,23041.534729042796,9429000000.0,10251250.0,7932000.0,6592000000.0,6457000.0,165.304,643.0435312766735,0.027908016494497943,1460.2756698157038,0.0256,57042.018,-0.23116752061511595,-0.23953635060935694,-0.24266372707088749,-0.26748066294036754,-0.25051589881086445
BEL2003,BEL,Belgium,Europe,2003,30587.6684093796,13402000000.0,10376133.0,7268000.0,8848000000.0,6690000.0,114.088,852.7261553027511,0.027878102504905723,2003.288490284006,0.01705,117494.926,-0.18355215520146884,-0.21503729786763112,-0.24254852325202653,-0.2659689030382273,-0.2542444814216724
BEL2005,BEL,Belgium,Europe,2005,36795.9768819639,16771000000.0,10478617.0,9327000.0,10881000000.0,6747000.0,112.811,1038.4003919601223,0.028220487128012894,2485.6973469690233,0.01672,148666.109,-0.1443783359921663,-0.1942627424468221,-0.24245398237638977,-0.26559907336259636,-0.2426825061270135
BGR2006,BGR,Bulgaria,Europe,2006,4490.20177692701,2099000000.0,7601022.0,4180000.0,3317000000.0,5158000.0,108.227,436.3886856267486,0.09718687651613797,406.94067468010854,0.02098,19396.6,-0.34822461698314644,-0.28473596213637686,-0.2451085465135038,-0.27590888660079754,-0.27158463669603206
BGR2010,BGR,Bulgaria,Europe,2010,6843.26694975885,975000000.0,7395599.0,3676000.0,3807000000.0,6047000.0,85.04,514.7656058691122,0.07522220156664383,161.23697701339506,0.01406,11467.779,-0.3333770059027244,-0.2916669803296061,-0.24529804799954974,-0.2701408413089405,-0.2744147656656814
BGR2000,BGR,Bulgaria,Europe,2000,1609.88245178581,764000000.0,8170172.0,2337000.0,1364000000.0,2785000.0,68.5975,166.94874967136556,0.10370244702411203,274.326750448833,0.02463,11137.911,-0.36639915019237873,-0.2929680878374098,-0.2445835090504006,-0.2913054799389041,-0.2819336995751269
BGR2002,BGR,Bulgaria,Europe,2002,2076.83068237844,1018000000.0,7837161.0,3188000.0,1392000000.0,3433000.0,65.8341,177.6153380031366,0.08552230064307743,296.533644043111,0.01918,15460.565,-0.36345275253090353,-0.291401825719011,-0.2448907097015918,-0.2871011004685741,-0.2771550492712149
BGR2008,BGR,Bulgaria,Europe,2008,7261.754492002769,2602000000.0,7492561.0,5727000.0,4852000000.0,5780000.0,104.494,647.575642026805,0.08917619601984171,450.1730103806228,0.01808,24898.95,-0.33073639044464864,-0.28163426983104384,-0.2452086011358101,-0.2718732013684746,-0.26289771305308046
BGR2017,BGR,Bulgaria,Europe,2017,8228.011569726501,2047000000.0,7075947.0,6228000.0,4678000000.0,8883000.0,0.0,661.1129224116575,0.08034905114184628,230.44016661037938,0.0,inf,-0.3246394027966264,-0.28505661422360806,-0.24559292505332445,-0.2517401928863235,-0.26008443008920284
BGR2009,BGR,Bulgaria,Europe,2009,6969.558556683571,1955000000.0,7444443.0,4993000.0,4273000000.0,5739000.0,96.048,573.9851859971257,0.0823560317814811,340.6516814776093,0.01674,20349.563,-0.3325801182159787,-0.2856239217625557,-0.245252989702356,-0.2721392192053319,-0.2670193691318952
BGR2007,BGR,Bulgaria,Europe,2007,5885.949251979549,2142000000.0,7545338.0,4515000.0,4181000000.0,5151000.0,106.657,554.116992505836,0.09414233266103622,415.84158415841586,0.02071,20079.265,-0.3394175869376841,-0.28447080752578174,-0.24515991466969364,-0.27595430428026096,-0.2697034993848564
BGR2012,BGR,Bulgaria,Europe,2012,7378.02473005713,1096000000.0,7305888.0,3758000.0,3975000000.0,6541000.0,78.5742,544.0817050576193,0.07374354586277,167.5584772970494,0.01201,13951.58,-0.33000273661525575,-0.29092084758816417,-0.24538080585925712,-0.2669356507868062,-0.27395430817458766
BGR2001,BGR,Bulgaria,Europe,2001,1757.44377980694,836000000.0,8009142.0,2730000.0,1262000000.0,3186000.0,70.2271,157.5699369545452,0.08965859321648098,262.39799121155056,0.02204,11905.535,-0.365468052645968,-0.2925241080243204,-0.2447320582600703,-0.2887036957296413,-0.27972687281903125
BGR2013,BGR,Bulgaria,Europe,2013,7646.83986554542,1342000000.0,7265115.0,3930000.0,4410000000.0,6898000.0,84.9557,607.0103501458683,0.07938054945820061,194.54914467961729,0.01232,15791.327,-0.3283065394039147,-0.2894039165601086,-0.24541841870733427,-0.26461934913417073,-0.27298847051034225
BGR2016,BGR,Bulgaria,Europe,2016,7469.45563823624,1636000000.0,7127822.0,5392000.0,4164000000.0,8252000.0,84.2397,584.1896725254924,0.07821047487517269,198.25496849248668,0.01021,19417.725,-0.32942581652776853,-0.2875909989899935,-0.2455450706768007,-0.2558342722779565,-0.26477885036425614
BGR2011,BGR,Bulgaria,Europe,2011,7813.80669236432,1063000000.0,7348328.0,3803000.0,4297000000.0,6328000.0,80.5764,584.7588730388736,0.07483661882886124,167.9835651074589,0.01273,13195.881,-0.32725299505819827,-0.2911243383358301,-0.24534165521367318,-0.2683176458904795,-0.27370161808801186
BGR2014,BGR,Bulgaria,Europe,2014,7864.76067225524,1459000000.0,7223938.0,4158000.0,4518000000.0,7311000.0,85.5504,625.4206500664873,0.07952189216294948,199.5623033784708,0.0117,17056.607,-0.3269314804290435,-0.28868244936383836,-0.24545640424298953,-0.26193970604582767,-0.27170817407169134
BGR2005,BGR,Bulgaria,Europe,2005,3869.5294551051097,1858000000.0,7658972.0,4235000.0,3063000000.0,4837000.0,109.148,399.9231228420733,0.1033518745578873,384.12238991110195,0.02257,17019.158,-0.352140998624078,-0.2862220612329678,-0.24505508798589803,-0.2779916116161925,-0.2712757932568838
BGR2003,BGR,Bulgaria,Europe,2003,2698.62424839705,1467000000.0,7775327.0,3403000.0,2051000000.0,4048000.0,99.2001,263.78311806050084,0.09774725703928022,362.401185770751,0.02451,14785.85,-0.3595292959487628,-0.2886331182734951,-0.24494775119591405,-0.28311083291571465,-0.27594775219090817
BGR2015,BGR,Bulgaria,Europe,2015,6993.783482673871,1346000000.0,7177991.0,4632000.0,3583000000.0,7099000.0,78.1783,499.16473843447284,0.0713726325201637,189.6041696013523,0.01101,17221.087,-0.3324272613024904,-0.289379251014937,-0.24549879007505,-0.2633152129095776,-0.2690465051597592
BGR2004,BGR,Bulgaria,Europe,2004,3363.7996442181297,1935000000.0,7716860.0,3882000.0,2796000000.0,4630000.0,109.928,362.32353573862946,0.10771257924395397,417.92656587473004,0.02374,17604.32,-0.35533210426387146,-0.28574724948841385,-0.24500168665292058,-0.2793346772803257,-0.2732580066026898
HRV2006,HRV,Croatia,Europe,2006,11703.3259666948,770000000.0,4311159.0,2357000.0,8296000000.0,7988000.0,146.85,1924.3085212120452,0.16442407283948357,96.39459188783175,0.01838,5244.537,-0.3027105088823632,-0.29293108951965235,-0.24814342540918524,-0.25754716761772056,-0.2818213928699821
HRV2005,HRV,Croatia,Europe,2005,10530.216009766,786000000.0,4310145.0,2357000.0,7625000000.0,7743000.0,147.82399999999996,1769.0820146421988,0.16800054367370104,101.51104223169314,0.01909,5317.498,-0.31011271796528783,-0.2928324273389658,-0.24814436081810662,-0.25913678639894105,-0.2818213928699821
HRV2012,HRV,Croatia,Europe,2012,13238.1179547554,962000000.0,4267558.0,2680000.0,8912000000.0,10369000.0,121.475,2088.3137382081272,0.15775004765371217,92.77654547208024,0.01172,7916.087,-0.2930261215601681,-0.2917471433514139,-0.24818364707030932,-0.24209866836022723,-0.2800076395818933
HRV2000,HRV,Croatia,Europe,2000,4849.52881598807,634000000.0,4468302.0,2357000.0,2871000000.0,5831000.0,108.948,642.525952811605,0.13249244971868326,108.72920596810152,0.01868,5820.621,-0.34595729851349366,-0.2937697180554879,-0.24799846193371405,-0.2715423011323838,-0.2818213928699821
HRV2010,HRV,Croatia,Europe,2010,13923.6370524478,861000000.0,4295427.0,1873000.0,8299000000.0,9111000.0,121.712,1932.0547177265496,0.13876077855583652,94.5011524530787,0.01336,7073.44,-0.28870056310634534,-0.29236994836699765,-0.24815793808487627,-0.25026087418379994,-0.2845392151344866
HRV2016,HRV,Croatia,Europe,2016,12360.47325706,954000000.0,4174349.0,1615000.0,9820000000.0,13809000.0,134.161,2352.462623513271,0.19032140392922267,69.08537910058658,0.00972,7107.549,-0.2985639737576461,-0.29179647444175716,-0.24826963181404715,-0.21977912302390754,-0.28598797163085476
HRV2001,HRV,Croatia,Europe,2001,5391.09995581021,677000000.0,4299642.0,2357000.0,3463000000.0,6544000.0,122.321,805.4158927650255,0.1493973213939385,103.45354523227384,0.01869,5535.235,-0.342540037593864,-0.29350456344489284,-0.24815404977264402,-0.26691618606703615,-0.2818213928699821
HRV2003,HRV,Croatia,Europe,2003,8060.267558904449,709000000.0,4303399.0,2357000.0,6513000000.0,7409000.0,157.64,1513.45482954288,0.18776731894847776,95.69442569847483,0.02128,4496.919,-0.32569785109738403,-0.29330723908351974,-0.2481505839626662,-0.26130385853333954,-0.2818213928699821
HRV2011,HRV,Croatia,Europe,2011,14566.6297259084,918000000.0,4280622.0,2880000.0,9598000000.0,9927000.0,130.26,2242.197512417588,0.15392699303872506,92.47506799637353,0.01312,7048.405,-0.28464334222979204,-0.29201846434830186,-0.2481715956086244,-0.24496647040634736,-0.27888457253044513
HRV2002,HRV,Croatia,Europe,2002,6233.06254073761,852000000.0,4302174.0,2357000.0,3952000000.0,6944000.0,114.424,918.6053376734646,0.1473762426848293,122.6958525345622,0.01648,7445.137,-0.3372273360377808,-0.29242544584363384,-0.24815171401782266,-0.26432089009769666,-0.2818213928699821
HRV2007,HRV,Croatia,Europe,2007,13962.8648704525,1025000000.0,4310217.0,2357000.0,9617000000.0,8559000.0,150.011,2231.210168768765,0.15979601532134982,119.75698095571913,0.01753,6831.545,-0.2884530394117227,-0.29135866101496066,-0.24814429439853822,-0.25384238262148845,-0.2818213928699821
